date,tickers
2022-01-25,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JNJ,JPM,UNH,V,PG,WMT,HD,BAC,MA,XOM,PFE,KO,CVX,DIS,ADBE,PEP,ABBV,CSCO,NKE,CMCSA,TMO,VZ,AVGO,LLY,ORCL,ABT,ACN,CRM,COST,INTC,WFC,MRK,MCD,QCOM,PYPL,UPS,DHR,MS,SCHW,NFLX,TXN,LIN,PM"
2022-01-26,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JNJ,JPM,V,UNH,PG,WMT,BAC,HD,MA,XOM,PFE,KO,CVX,DIS,ABBV,ADBE,PEP,CSCO,AVGO,NKE,TMO,CMCSA,LLY,COST,VZ,ORCL,INTC,ABT,ACN,CRM,WFC,MRK,QCOM,MCD,PYPL,UPS,MS,SCHW,DHR,TXN,NFLX,PM,LIN"
2022-01-27,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JNJ,UNH,JPM,V,PG,WMT,BAC,HD,MA,XOM,PFE,CVX,KO,DIS,ABBV,PEP,ADBE,CSCO,NKE,AVGO,TMO,CMCSA,VZ,COST,LLY,ORCL,ACN,ABT,CRM,WFC,MRK,INTC,MCD,PYPL,QCOM,MS,NFLX,DHR,UPS,SCHW,TXN,PM,LIN"
2022-01-28,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JNJ,UNH,JPM,PG,WMT,HD,MA,BAC,XOM,PFE,KO,CVX,DIS,ADBE,ABBV,PEP,CSCO,AVGO,NKE,CMCSA,TMO,VZ,LLY,ABT,CRM,COST,ACN,ORCL,WFC,MRK,INTC,PYPL,MCD,QCOM,DHR,MS,UPS,NFLX,SCHW,TXN,PM,LIN"
2022-01-31,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JNJ,UNH,JPM,PG,WMT,HD,MA,BAC,XOM,PFE,KO,DIS,CVX,ADBE,ABBV,PEP,AVGO,NKE,CSCO,CRM,TMO,CMCSA,ACN,COST,VZ,ABT,LLY,ORCL,WFC,MRK,PYPL,INTC,QCOM,MCD,NFLX,DHR,MS,UPS,SCHW,TXN,LIN,PM"
2022-02-01,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,JNJ,UNH,WMT,PG,MA,BAC,HD,XOM,PFE,DIS,KO,CVX,ADBE,ABBV,AVGO,PEP,NKE,TMO,CRM,CSCO,COST,CMCSA,LLY,ACN,VZ,ABT,ORCL,WFC,MRK,PYPL,NFLX,UPS,INTC,QCOM,MCD,DHR,MS,SCHW,TXN,LIN,AMD"
2022-02-02,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JNJ,UNH,JPM,PG,WMT,MA,HD,BAC,XOM,PFE,KO,CVX,DIS,ADBE,AVGO,ABBV,PEP,TMO,NKE,CSCO,COST,ACN,ABT,LLY,VZ,CMCSA,CRM,ORCL,WFC,QCOM,MRK,UPS,INTC,MCD,NFLX,DHR,MS,TXN,SCHW,AMD,LIN,PM"
2022-02-03,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,UNH,JNJ,JPM,PG,WMT,MA,BAC,HD,XOM,PFE,KO,CVX,DIS,ABBV,PEP,ADBE,AVGO,TMO,COST,NKE,CSCO,ABT,VZ,CMCSA,LLY,ACN,ORCL,WFC,CRM,QCOM,UPS,MRK,INTC,MCD,DHR,NFLX,MS,SCHW,AMD,TXN,PM,LIN"
2022-02-04,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,MA,HD,XOM,PFE,KO,CVX,DIS,ABBV,ADBE,AVGO,PEP,TMO,COST,NKE,CSCO,ABT,VZ,CMCSA,ACN,ORCL,LLY,CRM,WFC,QCOM,MRK,UPS,INTC,MCD,DHR,NFLX,MS,SCHW,AMD,PM,TXN,INTU"
2022-02-07,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,HD,MA,XOM,PFE,CVX,KO,DIS,ABBV,AVGO,ADBE,PEP,TMO,NKE,CSCO,COST,ABT,VZ,CMCSA,LLY,WFC,ACN,ORCL,CRM,QCOM,UPS,INTC,MRK,MCD,MS,DHR,NFLX,SCHW,AMD,PM,TXN,INTU"
2022-02-08,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,HD,MA,XOM,PFE,KO,CVX,DIS,ABBV,AVGO,ADBE,PEP,COST,TMO,CSCO,NKE,ABT,WFC,CMCSA,VZ,ACN,LLY,ORCL,CRM,QCOM,INTC,UPS,MRK,MCD,MS,DHR,SCHW,NFLX,AMD,PM,TXN,TMUS"
2022-02-09,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,UNH,JPM,JNJ,BAC,PG,WMT,HD,MA,XOM,PFE,DIS,CVX,KO,ABBV,AVGO,ADBE,PEP,COST,CSCO,TMO,NKE,ABT,WFC,ACN,VZ,CMCSA,ORCL,CRM,LLY,QCOM,INTC,UPS,MRK,MCD,MS,DHR,AMD,NFLX,SCHW,INTU,TXN,PM"
2022-02-10,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,MA,HD,XOM,PFE,DIS,KO,CVX,ABBV,AVGO,ADBE,PEP,COST,NKE,CSCO,TMO,WFC,ABT,VZ,CMCSA,ORCL,ACN,LLY,CRM,INTC,QCOM,MRK,UPS,MCD,MS,NFLX,DHR,SCHW,AMD,PM,TXN,INTU"
2022-02-11,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,MA,HD,XOM,PFE,DIS,CVX,KO,ABBV,AVGO,PEP,COST,ADBE,VZ,CSCO,WFC,TMO,NKE,ABT,CMCSA,LLY,ORCL,ACN,CRM,INTC,MRK,MCD,UPS,QCOM,MS,NFLX,DHR,SCHW,PM,AMD,TMUS,TXN"
2022-02-14,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,WMT,MA,HD,XOM,PFE,DIS,CVX,KO,ABBV,AVGO,PEP,COST,ADBE,VZ,NKE,WFC,CSCO,TMO,ABT,CMCSA,LLY,ORCL,ACN,CRM,INTC,MRK,MCD,UPS,QCOM,MS,NFLX,DHR,PM,SCHW,AMD,TMUS,UNP"
2022-02-15,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,MA,WMT,HD,XOM,DIS,PFE,KO,CVX,ABBV,AVGO,NKE,PEP,COST,ADBE,CSCO,VZ,WFC,LLY,TMO,ABT,CMCSA,ORCL,CRM,ACN,INTC,MRK,QCOM,UPS,MCD,NFLX,MS,DHR,PM,SCHW,AMD,TMUS,UNP"
2022-02-16,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,BAC,PG,MA,WMT,HD,XOM,DIS,PFE,KO,CVX,ABBV,AVGO,NKE,PEP,COST,ADBE,CSCO,VZ,WFC,LLY,CMCSA,ABT,TMO,ACN,ORCL,CRM,INTC,MRK,QCOM,UPS,MCD,NFLX,MS,PM,DHR,SCHW,AMD,UNP,TMUS"
2022-02-17,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,PG,WMT,BAC,MA,HD,XOM,DIS,PFE,KO,CVX,ABBV,AVGO,CSCO,PEP,COST,NKE,VZ,LLY,ADBE,WFC,TMO,ABT,CMCSA,ACN,ORCL,CRM,INTC,MRK,QCOM,MCD,UPS,PM,NFLX,DHR,MS,SCHW,UNP,AMD,TMUS"
2022-02-18,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,PG,WMT,BAC,MA,HD,XOM,DIS,PFE,KO,CVX,ABBV,CSCO,AVGO,PEP,COST,VZ,NKE,LLY,WFC,TMO,CMCSA,ADBE,ABT,ACN,ORCL,CRM,MRK,QCOM,MCD,INTC,UPS,NFLX,PM,DHR,MS,SCHW,UNP,AMD,TMUS"
2022-02-22,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,PG,WMT,BAC,MA,XOM,HD,DIS,KO,PFE,ABBV,CVX,AVGO,CSCO,PEP,VZ,COST,NKE,LLY,CMCSA,WFC,TMO,ADBE,ABT,ACN,ORCL,CRM,MRK,MCD,QCOM,UPS,INTC,DHR,PM,NFLX,MS,AMD,SCHW,UNP,TMUS"
2022-02-23,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,PG,WMT,BAC,MA,XOM,HD,KO,DIS,PFE,CVX,ABBV,AVGO,PEP,CSCO,VZ,COST,NKE,LLY,TMO,WFC,ABT,CMCSA,ADBE,ACN,ORCL,MRK,CRM,MCD,INTC,QCOM,UPS,PM,DHR,NFLX,MS,SCHW,UNP,AMD,TXN"
2022-02-24,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,WMT,PG,MA,BAC,XOM,HD,DIS,KO,CVX,PFE,ABBV,AVGO,CSCO,PEP,COST,VZ,LLY,ADBE,NKE,TMO,ABT,CMCSA,CRM,WFC,ACN,ORCL,INTC,QCOM,MRK,MCD,UPS,NFLX,DHR,AMD,PM,MS,TXN,SCHW,TMUS"
2022-02-25,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,UNH,JPM,JNJ,PG,WMT,BAC,MA,XOM,HD,DIS,KO,CVX,PFE,ABBV,AVGO,PEP,CSCO,COST,VZ,LLY,ADBE,NKE,TMO,ABT,CMCSA,WFC,CRM,ACN,ORCL,INTC,MRK,QCOM,MCD,UPS,DHR,NFLX,AMD,MS,PM,SCHW,TXN,TMUS"
2022-02-28,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,UNH,JNJ,JPM,PG,WMT,BAC,MA,XOM,HD,CVX,DIS,KO,PFE,ABBV,AVGO,CSCO,COST,PEP,LLY,VZ,ADBE,NKE,TMO,ABT,CMCSA,CRM,WFC,ORCL,ACN,INTC,MRK,QCOM,UPS,MCD,NFLX,DHR,AMD,SCHW,MS,TXN,PM,UNP"
2022-03-01,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,V,JNJ,JPM,WMT,PG,BAC,XOM,MA,HD,CVX,KO,DIS,ABBV,PFE,AVGO,COST,CSCO,LLY,VZ,PEP,ADBE,TMO,CMCSA,NKE,CRM,ABT,ORCL,ACN,MRK,WFC,INTC,QCOM,UPS,MCD,DHR,NFLX,AMD,PM,TXN,TMUS,UNP,RTX"
2022-03-02,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,XOM,HD,MA,CVX,KO,DIS,PFE,ABBV,AVGO,COST,CSCO,LLY,PEP,VZ,ADBE,TMO,NKE,ABT,CMCSA,ORCL,CRM,ACN,WFC,INTC,MRK,QCOM,UPS,MCD,DHR,NFLX,AMD,UNP,PM,TMUS,TXN,SCHW"
2022-03-03,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,XOM,HD,MA,CVX,KO,PFE,ABBV,DIS,AVGO,COST,LLY,CSCO,VZ,PEP,TMO,ADBE,CMCSA,ABT,NKE,ORCL,CRM,ACN,WFC,INTC,MRK,QCOM,UPS,MCD,DHR,NFLX,UNP,PM,TXN,AMD,TMUS,NEE"
2022-03-04,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,HD,BAC,MA,CVX,PFE,KO,ABBV,DIS,AVGO,LLY,CSCO,COST,VZ,PEP,TMO,ADBE,CMCSA,ABT,NKE,ORCL,CRM,ACN,MRK,INTC,WFC,UPS,QCOM,MCD,DHR,UNP,NFLX,NEE,TXN,PM,TMUS,AMD"
2022-03-07,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,XOM,PG,HD,CVX,BAC,MA,PFE,ABBV,KO,DIS,LLY,COST,AVGO,CSCO,VZ,PEP,TMO,CMCSA,ABT,ADBE,ORCL,MRK,NKE,INTC,CRM,ACN,UPS,WFC,QCOM,DHR,MCD,NEE,UNP,NFLX,TMUS,TXN,BMY,LOW"
2022-03-08,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,XOM,PG,CVX,HD,BAC,MA,PFE,ABBV,KO,DIS,AVGO,LLY,COST,CSCO,VZ,PEP,CMCSA,TMO,ADBE,ABT,ORCL,MRK,INTC,ACN,NKE,CRM,WFC,UPS,QCOM,MCD,DHR,NEE,UNP,TXN,NFLX,TMUS,LOW,AMD"
2022-03-09,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,BAC,HD,CVX,MA,PFE,ABBV,KO,AVGO,DIS,LLY,COST,CSCO,VZ,PEP,ADBE,TMO,CMCSA,ABT,ORCL,CRM,NKE,MRK,ACN,INTC,WFC,UPS,QCOM,DHR,MCD,UNP,NFLX,TXN,NEE,AMD,TMUS,MS"
2022-03-10,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,XOM,PG,BAC,CVX,HD,MA,PFE,ABBV,KO,DIS,LLY,AVGO,COST,CSCO,VZ,PEP,TMO,ADBE,ABT,CMCSA,ORCL,CRM,NKE,MRK,ACN,INTC,WFC,UPS,QCOM,DHR,MCD,UNP,TXN,NFLX,NEE,TMUS,SCHW,MS"
2022-03-11,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,XOM,PG,CVX,BAC,HD,MA,PFE,ABBV,KO,LLY,DIS,AVGO,COST,CSCO,VZ,PEP,TMO,ORCL,CMCSA,ABT,MRK,ACN,ADBE,CRM,NKE,INTC,WFC,UPS,QCOM,MCD,DHR,UNP,TXN,NEE,TMUS,SCHW,NFLX,BMY"
2022-03-14,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,XOM,PG,BAC,HD,CVX,MA,PFE,ABBV,KO,LLY,DIS,COST,AVGO,CSCO,VZ,PEP,TMO,ORCL,CMCSA,ABT,MRK,ACN,ADBE,CRM,WFC,NKE,INTC,UPS,DHR,MCD,UNP,QCOM,SCHW,NEE,TMUS,TXN,LOW,BMY"
2022-03-15,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,PG,HD,BAC,XOM,MA,CVX,PFE,ABBV,KO,LLY,DIS,AVGO,COST,CSCO,VZ,PEP,TMO,ORCL,ABT,CMCSA,ACN,ADBE,MRK,CRM,WFC,NKE,UPS,INTC,MCD,DHR,UNP,QCOM,NEE,TXN,TMUS,SCHW,NFLX,LOW"
2022-03-16,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,HD,MA,XOM,CVX,PFE,ABBV,KO,DIS,LLY,AVGO,COST,CSCO,PEP,TMO,VZ,ORCL,ABT,ADBE,CMCSA,ACN,CRM,WFC,MRK,NKE,UPS,INTC,MCD,DHR,QCOM,SCHW,UNP,TXN,NEE,AMD,TMUS,MS"
2022-03-17,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,HD,MA,XOM,CVX,PFE,ABBV,KO,LLY,DIS,AVGO,COST,CSCO,TMO,PEP,VZ,ORCL,ABT,ADBE,CMCSA,CRM,ACN,NKE,MRK,WFC,UPS,INTC,DHR,MCD,QCOM,SCHW,UNP,NFLX,TXN,MS,NEE,TMUS"
2022-03-18,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,HD,BAC,MA,XOM,CVX,PFE,ABBV,KO,LLY,DIS,AVGO,COST,CSCO,TMO,PEP,ORCL,CRM,ABT,ADBE,VZ,CMCSA,NKE,ACN,MRK,WFC,INTC,UPS,DHR,MCD,QCOM,SCHW,NFLX,TXN,UNP,MS,NEE,TMUS"
2022-03-21,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,BAC,HD,MA,CVX,PFE,ABBV,KO,LLY,DIS,COST,AVGO,CSCO,TMO,PEP,ORCL,VZ,ADBE,ABT,CRM,CMCSA,ACN,NKE,MRK,WFC,INTC,UPS,DHR,QCOM,MCD,SCHW,UNP,TXN,NFLX,AMD,NEE,MS"
2022-03-22,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,XOM,MA,HD,CVX,PFE,ABBV,KO,LLY,DIS,AVGO,COST,CSCO,TMO,PEP,ADBE,ORCL,CRM,VZ,ABT,CMCSA,NKE,ACN,WFC,MRK,INTC,UPS,DHR,QCOM,MCD,SCHW,NFLX,TXN,UNP,MS,NEE,AMD"
2022-03-23,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,BAC,MA,HD,CVX,PFE,ABBV,KO,LLY,DIS,COST,AVGO,CSCO,PEP,TMO,ORCL,VZ,CMCSA,CRM,NKE,ABT,ACN,MRK,ADBE,INTC,WFC,UPS,DHR,MCD,QCOM,SCHW,UNP,NFLX,TXN,NEE,MS,AMD"
2022-03-24,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,BAC,MA,HD,CVX,PFE,ABBV,KO,LLY,AVGO,DIS,COST,PEP,CSCO,TMO,ORCL,VZ,CRM,CMCSA,INTC,NKE,ABT,ACN,ADBE,MRK,WFC,UPS,DHR,MCD,QCOM,SCHW,UNP,TXN,AMD,NFLX,NEE,LIN"
2022-03-25,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,BAC,MA,CVX,HD,PFE,ABBV,KO,LLY,AVGO,DIS,COST,PEP,CSCO,TMO,ORCL,VZ,CMCSA,INTC,NKE,CRM,ABT,ACN,MRK,ADBE,WFC,UPS,DHR,MCD,QCOM,SCHW,UNP,TXN,AMD,NFLX,NEE,LIN"
2022-03-28,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,BAC,XOM,MA,HD,CVX,PFE,ABBV,KO,LLY,AVGO,DIS,COST,PEP,CSCO,TMO,ORCL,VZ,CMCSA,CRM,ADBE,NKE,INTC,ABT,ACN,MRK,WFC,AMD,UPS,DHR,MCD,QCOM,UNP,SCHW,TXN,NFLX,NEE,LIN"
2022-03-29,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,V,JNJ,JPM,WMT,PG,MA,BAC,XOM,HD,CVX,PFE,ABBV,KO,AVGO,LLY,DIS,COST,PEP,TMO,CSCO,ORCL,ADBE,CRM,NKE,CMCSA,ACN,VZ,INTC,ABT,MRK,AMD,WFC,UPS,DHR,MCD,QCOM,TXN,NFLX,UNP,SCHW,NEE,LIN"
2022-03-30,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,JPM,WMT,PG,XOM,MA,BAC,CVX,HD,PFE,ABBV,KO,LLY,AVGO,DIS,COST,TMO,CSCO,PEP,ORCL,NKE,ADBE,VZ,CMCSA,ACN,CRM,ABT,INTC,MRK,AMD,UPS,WFC,DHR,MCD,UNP,TXN,QCOM,NFLX,SCHW,NEE,LIN"
2022-03-31,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,PG,XOM,MA,BAC,CVX,HD,PFE,ABBV,KO,LLY,AVGO,COST,DIS,TMO,CSCO,PEP,ORCL,ADBE,VZ,ACN,NKE,CRM,CMCSA,MRK,ABT,INTC,UPS,DHR,WFC,MCD,AMD,QCOM,UNP,TXN,NFLX,NEE,TMUS,LIN"
2022-04-01,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,PG,MA,XOM,BAC,CVX,HD,PFE,ABBV,KO,LLY,AVGO,COST,DIS,PEP,TMO,CSCO,VZ,ORCL,ADBE,ACN,CMCSA,MRK,CRM,NKE,ABT,INTC,DHR,WFC,MCD,UPS,AMD,NEE,TXN,NFLX,QCOM,TMUS,UNP,LIN"
2022-04-04,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,PG,MA,XOM,BAC,CVX,HD,ABBV,PFE,KO,LLY,AVGO,COST,DIS,PEP,CSCO,TMO,ORCL,ADBE,VZ,ACN,CRM,CMCSA,MRK,NKE,ABT,INTC,DHR,WFC,MCD,UPS,AMD,NFLX,QCOM,NEE,TXN,TMUS,UNP,LIN"
2022-04-05,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,V,WMT,JPM,PG,MA,XOM,BAC,CVX,HD,ABBV,PFE,KO,LLY,COST,AVGO,DIS,PEP,TMO,CSCO,VZ,ORCL,ACN,ADBE,CMCSA,MRK,ABT,CRM,NKE,INTC,DHR,MCD,WFC,AMD,UPS,NEE,NFLX,TMUS,QCOM,TXN,LIN,BMY"
2022-04-06,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,BAC,CVX,HD,ABBV,PFE,LLY,KO,COST,AVGO,DIS,PEP,TMO,CSCO,VZ,ORCL,ACN,MRK,CMCSA,ABT,ADBE,NKE,CRM,INTC,DHR,MCD,WFC,NEE,UPS,AMD,TMUS,NFLX,TXN,BMY,LIN,QCOM"
2022-04-07,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,BAC,HD,PFE,ABBV,LLY,KO,COST,AVGO,DIS,TMO,PEP,CSCO,VZ,MRK,ORCL,ACN,ABT,ADBE,CMCSA,NKE,CRM,INTC,DHR,MCD,WFC,NEE,UPS,AMD,TMUS,BMY,TXN,NFLX,LIN,QCOM"
2022-04-08,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,BAC,HD,ABBV,PFE,LLY,KO,COST,DIS,AVGO,PEP,TMO,CSCO,VZ,MRK,ORCL,ABT,ACN,CMCSA,ADBE,NKE,CRM,DHR,INTC,MCD,WFC,NEE,UPS,TMUS,BMY,AMD,TXN,LIN,NFLX,PM"
2022-04-11,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,BAC,HD,PFE,ABBV,LLY,KO,COST,PEP,DIS,AVGO,TMO,VZ,CSCO,MRK,ORCL,CMCSA,ABT,ACN,ADBE,NKE,CRM,INTC,DHR,WFC,MCD,UPS,NEE,TMUS,BMY,LIN,TXN,AMD,PM,NFLX"
2022-04-12,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,PG,V,JPM,XOM,MA,CVX,BAC,HD,PFE,ABBV,KO,LLY,COST,PEP,AVGO,DIS,VZ,TMO,MRK,CSCO,ORCL,CMCSA,ABT,ACN,ADBE,NKE,CRM,INTC,MCD,WFC,DHR,NEE,TMUS,UPS,BMY,TXN,LIN,PM,AMD,UNP"
2022-04-13,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,HD,BAC,PFE,ABBV,KO,LLY,COST,AVGO,DIS,PEP,VZ,TMO,MRK,CSCO,CMCSA,ORCL,ABT,ACN,ADBE,NKE,CRM,INTC,MCD,WFC,DHR,TMUS,UPS,NEE,BMY,TXN,LIN,SCHW,AMD,QCOM"
2022-04-14,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,HD,BAC,PFE,ABBV,KO,LLY,COST,DIS,PEP,AVGO,VZ,TMO,MRK,CSCO,CMCSA,ORCL,NKE,ABT,ACN,ADBE,CRM,INTC,MCD,DHR,WFC,TMUS,BMY,UPS,NEE,TXN,LIN,PM,SCHW,RTX"
2022-04-18,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,BAC,HD,PFE,ABBV,KO,LLY,COST,AVGO,PEP,DIS,VZ,TMO,MRK,CSCO,CMCSA,ORCL,NKE,ABT,ADBE,ACN,INTC,CRM,MCD,WFC,DHR,TMUS,BMY,UPS,TXN,NEE,LIN,PM,QCOM,RTX"
2022-04-19,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,BAC,HD,KO,PFE,ABBV,LLY,COST,AVGO,DIS,PEP,VZ,TMO,MRK,NKE,CSCO,CMCSA,ORCL,ABT,ADBE,ACN,INTC,CRM,MCD,WFC,DHR,UPS,TMUS,TXN,BMY,NEE,LIN,PM,QCOM,AMD"
2022-04-20,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,HD,BAC,KO,PFE,ABBV,COST,LLY,AVGO,PEP,TMO,VZ,DIS,CSCO,MRK,ABT,ORCL,NKE,CMCSA,ACN,ADBE,INTC,MCD,WFC,CRM,DHR,UPS,TMUS,TXN,BMY,LIN,NEE,PM,QCOM,RTX"
2022-04-21,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,V,PG,JPM,XOM,MA,CVX,HD,BAC,KO,ABBV,PFE,COST,LLY,AVGO,PEP,VZ,TMO,DIS,CSCO,MRK,ABT,NKE,ORCL,CMCSA,ACN,ADBE,INTC,MCD,WFC,DHR,CRM,TMUS,BMY,UPS,TXN,PM,LIN,UNP,QCOM,MS"
2022-04-22,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,PG,V,JPM,XOM,MA,CVX,HD,BAC,KO,ABBV,PFE,COST,LLY,AVGO,PEP,TMO,VZ,DIS,MRK,CSCO,ABT,ORCL,NKE,CMCSA,ACN,ADBE,INTC,MCD,WFC,DHR,CRM,UPS,BMY,TMUS,TXN,PM,LIN,QCOM,RTX,UNP"
2022-04-25,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JNJ,WMT,PG,V,JPM,XOM,MA,HD,CVX,BAC,KO,ABBV,PFE,LLY,COST,AVGO,PEP,DIS,MRK,CSCO,TMO,VZ,ABT,ORCL,CMCSA,NKE,ACN,ADBE,INTC,MCD,WFC,CRM,DHR,UPS,BMY,TMUS,TXN,PM,LIN,QCOM,UNP,RTX"
